,Data,Sleep_Stage,Cata,Sample_number,Area
0,0.2492063492063492,Rem,Recall,10,Cerebellar EEG
0,0.9031369224247563,Wakefulness,Sensitivity,10,Cerebellar EEG
0,0.836025226888171,Nrem,Sensitivity,10,Cerebellar EEG
0,0.2492063492063492,Rem,Sensitivity,10,Cerebellar EEG
0,0.8998791297340855,Wakefulness,Specificity,10,Cerebellar EEG
0,0.8732035234121465,Nrem,Specificity,10,Cerebellar EEG
0,0.9764463810215445,Rem,Specificity,10,Cerebellar EEG
0,0.968449719952726,Wakefulness,Precision,10,EMG
0,0.5215376694697099,Nrem,Precision,10,EMG
0,0.21577726218097448,Rem,Precision,10,EMG
0,0.6657835240921295,Wakefulness,Recall,10,EMG
0,0.9349330872173511,Nrem,Recall,10,EMG
0,0.049206349206349205,Rem,Recall,10,EMG
0,0.6657835240921295,Wakefulness,Sensitivity,10,EMG
0,0.9349330872173511,Nrem,Sensitivity,10,EMG
0,0.049206349206349205,Rem,Sensitivity,10,EMG
0,0.9587698092935805,Wakefulness,Specificity,10,EMG
0,0.6307040201337837,Nrem,Specificity,10,EMG
0,0.9918179617526023,Rem,Specificity,10,EMG
0,0.8904937512804754,Wakefulness,Precision,10,Cerebral EEG
0,0.804742813273053,Nrem,Precision,10,Cerebral EEG
0,0.7736193518941122,Rem,Precision,10,Cerebral EEG
0,0.9138021654577946,Wakefulness,Recall,10,Cerebral EEG
0,0.7374921826141339,Nrem,Recall,10,Cerebral EEG
0,0.9069020866773676,Rem,Recall,10,Cerebral EEG
0,0.9138021654577946,Wakefulness,Sensitivity,10,Cerebral EEG
0,0.7374921826141339,Nrem,Sensitivity,10,Cerebral EEG
0,0.9069020866773676,Rem,Sensitivity,10,Cerebral EEG
0,0.781256394516063,Wakefulness,Specificity,10,Cerebral EEG
0,0.9247237569060773,Nrem,Specificity,10,Cerebral EEG
0,0.9879993225424016,Rem,Specificity,10,Cerebral EEG
0,0.8430704994379316,Wakefulness,Precision,10,Cerebellar EEG
0,0.7166151251054259,Nrem,Precision,10,Cerebellar EEG
0,0.26901004304160686,Rem,Precision,10,Cerebellar EEG
0,0.919758926381443,Wakefulness,Recall,10,Cerebellar EEG
0,0.5977954971857411,Nrem,Recall,10,Cerebellar EEG
0,0.20064205457463885,Rem,Recall,10,Cerebellar EEG
0,0.919758926381443,Wakefulness,Sensitivity,10,Cerebellar EEG
0,0.5977954971857411,Nrem,Sensitivity,10,Cerebellar EEG
0,0.20064205457463885,Rem,Sensitivity,10,Cerebellar EEG
0,0.6667348748380056,Wakefulness,Specificity,10,Cerebellar EEG
0,0.9005524861878453,Nrem,Specificity,10,Cerebellar EEG
0,0.9753453824006194,Rem,Specificity,10,Cerebellar EEG
0,0.8175582560761714,Wakefulness,Precision,10,EMG
0,0.6823294629898403,Nrem,Precision,10,EMG
0,0.12903225806451613,Rem,Precision,10,EMG
0,0.9146431199411332,Wakefulness,Recall,10,EMG
0,0.5880237648530331,Nrem,Recall,10,EMG
0,0.017121455323702513,Rem,Recall,10,EMG
0,0.9146431199411332,Wakefulness,Sensitivity,10,EMG
0,0.5880237648530331,Nrem,Sensitivity,10,EMG
0,0.017121455323702513,Rem,Sensitivity,10,EMG
0,0.6026874019507537,Wakefulness,Specificity,10,EMG
0,0.884832938700342,Nrem,Specificity,10,EMG
0,0.9947738985265298,Rem,Specificity,10,EMG
0,0.8714204753808714,Wakefulness,Precision,10,Cerebral EEG
0,0.8106745479833102,Nrem,Precision,10,Cerebral EEG
0,0.8934667451442024,Rem,Precision,10,Cerebral EEG
0,0.9265232339701556,Wakefulness,Recall,10,Cerebral EEG
0,0.7167230249000922,Nrem,Recall,10,Cerebral EEG
0,0.7686075949367088,Rem,Recall,10,Cerebral EEG
0,0.9265232339701556,Wakefulness,Sensitivity,10,Cerebral EEG
0,0.7167230249000922,Nrem,Sensitivity,10,Cerebral EEG
0,0.7686075949367088,Rem,Sensitivity,10,Cerebral EEG
0,0.7426436244745446,Wakefulness,Specificity,10,Cerebral EEG
0,0.9278521266728501,Nrem,Specificity,10,Cerebral EEG
0,0.9956094602789569,Rem,Specificity,10,Cerebral EEG
0,0.8452453544722232,Wakefulness,Precision,10,Cerebellar EEG
0,0.7405395779538777,Nrem,Precision,10,Cerebellar EEG
0,0.4,Rem,Precision,10,Cerebellar EEG
0,0.9335058306454471,Wakefulness,Recall,10,Cerebellar EEG
0,0.6391792191822933,Nrem,Recall,10,Cerebellar EEG
0,0.1640506329113924,Rem,Recall,10,Cerebellar EEG
0,0.9335058306454471,Wakefulness,Sensitivity,10,Cerebellar EEG
0,0.6391792191822933,Nrem,Sensitivity,10,Cerebellar EEG
0,0.1640506329113924,Rem,Sensitivity,10,Cerebellar EEG
0,0.6782544872222593,Wakefulness,Specificity,10,Cerebellar EEG
0,0.9034715781105075,Nrem,Specificity,10,Cerebellar EEG
0,0.9882110369921164,Rem,Specificity,10,Cerebellar EEG
0,0.8104045563971581,Wakefulness,Precision,10,EMG
0,0.808924994435789,Nrem,Precision,10,EMG
0,0.3355263157894737,Rem,Precision,10,EMG
0,0.9784142062169922,Wakefulness,Recall,10,EMG
0,0.558638180141408,Nrem,Recall,10,EMG
0,0.025822784810126582,Rem,Recall,10,EMG
0,0.9784142062169922,Wakefulness,Sensitivity,10,EMG
0,0.558638180141408,Nrem,Sensitivity,10,EMG
0,0.025822784810126582,Rem,Sensitivity,10,EMG
0,0.569093214118903,Wakefulness,Specificity,10,EMG
0,0.9431230952696436,Nrem,Specificity,10,EMG
0,0.9975500303214069,Rem,Specificity,10,EMG
0,0.9109526125249905,Wakefulness,Precision,15,Cerebral EEG
0,0.8100124027511557,Nrem,Precision,15,Cerebral EEG
0,0.7801966292134831,Rem,Precision,15,Cerebral EEG
0,0.9029511006373521,Wakefulness,Recall,15,Cerebral EEG
0,0.8095560063105702,Nrem,Recall,15,Cerebral EEG
0,0.8852589641434263,Rem,Recall,15,Cerebral EEG
0,0.9029511006373521,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8095560063105702,Nrem,Sensitivity,15,Cerebral EEG
0,0.8852589641434263,Rem,Sensitivity,15,Cerebral EEG
0,0.83729884490078,Wakefulness,Specificity,15,Cerebral EEG
0,0.9154371173341364,Nrem,Specificity,15,Cerebral EEG
0,0.9886367761844255,Rem,Specificity,15,Cerebral EEG
0,0.822997542997543,Wakefulness,Precision,15,Cerebellar EEG
0,0.6878055594356753,Nrem,Precision,15,Cerebellar EEG
0,0.27188226181254843,Rem,Precision,15,Cerebellar EEG
0,0.8970060521664613,Wakefulness,Recall,15,Cerebellar EEG
0,0.5548794230335813,Nrem,Recall,15,Cerebellar EEG
0,0.2796812749003984,Rem,Recall,15,Cerebellar EEG
0,0.8970060521664613,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.5548794230335813,Nrem,Sensitivity,15,Cerebellar EEG
0,0.2796812749003984,Rem,Sensitivity,15,Cerebellar EEG
0,0.6443874025076513,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8878349894610057,Nrem,Specificity,15,Cerebellar EEG
0,0.9658740243238337,Rem,Specificity,15,Cerebellar EEG
0,0.8539898132427843,Wakefulness,Precision,15,EMG
0,0.6136500905979464,Nrem,Precision,15,EMG
0,0.2026359143327842,Rem,Precision,15,EMG
0,0.8351454126720582,Wakefulness,Recall,15,EMG
0,0.6869506423258959,Nrem,Recall,15,EMG
0,0.09800796812749003,Rem,Recall,15,EMG
0,0.8351454126720582,Wakefulness,Sensitivity,15,EMG
0,0.6869506423258959,Nrem,Sensitivity,15,EMG
0,0.09800796812749003,Rem,Sensitivity,15,EMG
0,0.7367953401125481,Wakefulness,Specificity,15,EMG
0,0.8073873331325906,Nrem,Specificity,15,EMG
0,0.9824287529497187,Rem,Specificity,15,EMG
0,0.8941205779770802,Wakefulness,Precision,15,Cerebral EEG
0,0.8535433070866142,Nrem,Precision,15,Cerebral EEG
0,0.9342342342342342,Rem,Precision,15,Cerebral EEG
0,0.94706565336711,Wakefulness,Recall,15,Cerebral EEG
0,0.7628430682617875,Nrem,Recall,15,Cerebral EEG
0,0.782051282051282,Rem,Recall,15,Cerebral EEG
0,0.94706565336711,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.7628430682617875,Nrem,Sensitivity,15,Cerebral EEG
0,0.782051282051282,Rem,Sensitivity,15,Cerebral EEG
0,0.784307754770605,Wakefulness,Specificity,15,Cerebral EEG
0,0.944954128440367,Nrem,Specificity,15,Cerebral EEG
0,0.9973429424182864,Rem,Specificity,15,Cerebral EEG
0,0.9385875675965091,Wakefulness,Precision,15,Cerebellar EEG
0,0.754247124617495,Nrem,Precision,15,Cerebellar EEG
0,0.38854489164086686,Rem,Precision,15,Cerebellar EEG
0,0.9251636056575891,Wakefulness,Recall,15,Cerebellar EEG
0,0.8383767300023458,Nrem,Recall,15,Cerebellar EEG
0,0.18929110105580693,Rem,Recall,15,Cerebellar EEG
0,0.9251636056575891,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.8383767300023458,Nrem,Sensitivity,15,Cerebellar EEG
0,0.18929110105580693,Rem,Sensitivity,15,Cerebellar EEG
0,0.8835769386926512,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8851238038867515,Nrem,Specificity,15,Cerebellar EEG
0,0.9856227706194948,Rem,Specificity,15,Cerebellar EEG
0,0.8552128226236018,Wakefulness,Precision,15,EMG
0,0.7402970173468114,Nrem,Precision,15,EMG
0,0.375,Rem,Precision,15,EMG
0,0.932077264091197,Wakefulness,Recall,15,EMG
0,0.6957541637344593,Nrem,Recall,15,EMG
0,0.038461538461538464,Rem,Recall,15,EMG
0,0.932077264091197,Wakefulness,Sensitivity,15,EMG
0,0.6957541637344593,Nrem,Sensitivity,15,EMG
0,0.038461538461538464,Rem,Sensitivity,15,EMG
0,0.6965083231831101,Wakefulness,Specificity,15,EMG
0,0.8973562197888921,Nrem,Specificity,15,EMG
0,0.9969061658295115,Rem,Specificity,15,EMG
0,0.9199219779640466,Wakefulness,Precision,15,Cerebral EEG
0,0.8405574583677808,Nrem,Precision,15,Cerebral EEG
0,0.8240469208211144,Rem,Precision,15,Cerebral EEG
0,0.9268111323560654,Wakefulness,Recall,15,Cerebral EEG
0,0.8161697247706422,Nrem,Recall,15,Cerebral EEG
0,0.8977635782747604,Rem,Recall,15,Cerebral EEG
0,0.9268111323560654,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8161697247706422,Nrem,Sensitivity,15,Cerebral EEG
0,0.8977635782747604,Rem,Sensitivity,15,Cerebral EEG
0,0.8476734857601284,Wakefulness,Specificity,15,Cerebral EEG
0,0.9327689243027888,Nrem,Specificity,15,Cerebral EEG
0,0.9912879337882968,Rem,Specificity,15,Cerebral EEG
0,0.8928143400552342,Wakefulness,Precision,15,Cerebellar EEG
0,0.7264376043903603,Nrem,Precision,15,Cerebellar EEG
0,0.25835370823145887,Rem,Precision,15,Cerebellar EEG
0,0.9100276184406203,Wakefulness,Recall,15,Cerebellar EEG
0,0.6982798165137615,Nrem,Recall,15,Cerebellar EEG
0,0.2531948881789137,Rem,Recall,15,Cerebellar EEG
0,0.9100276184406203,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.6982798165137615,Nrem,Sensitivity,15,Cerebellar EEG
0,0.2531948881789137,Rem,Sensitivity,15,Cerebellar EEG
0,0.7937224227837947,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8858067729083665,Nrem,Specificity,15,Cerebellar EEG
0,0.966966748947292,Rem,Specificity,15,Cerebellar EEG
0,0.863946580252369,Wakefulness,Precision,15,EMG
0,0.7465686274509804,Nrem,Precision,15,EMG
0,0.20512820512820512,Rem,Precision,15,EMG
0,0.9345655406840875,Wakefulness,Recall,15,EMG
0,0.6986238532110092,Nrem,Recall,15,EMG
0,0.04472843450479233,Rem,Recall,15,EMG
0,0.9345655406840875,Wakefulness,Sensitivity,15,EMG
0,0.6986238532110092,Nrem,Sensitivity,15,EMG
0,0.04472843450479233,Rem,Sensitivity,15,EMG
0,0.7221219414360208,Wakefulness,Specificity,15,EMG
0,0.8970119521912351,Nrem,Specificity,15,EMG
0,0.992122840133585,Rem,Specificity,15,EMG
0,0.9275330637228112,Wakefulness,Precision,15,Cerebral EEG
0,0.7754264737637659,Nrem,Precision,15,Cerebral EEG
0,0.8540322580645161,Rem,Precision,15,Cerebral EEG
0,0.8911525334733525,Wakefulness,Recall,15,Cerebral EEG
0,0.8451400329489291,Nrem,Recall,15,Cerebral EEG
0,0.8424821002386634,Rem,Recall,15,Cerebral EEG
0,0.8911525334733525,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8451400329489291,Nrem,Sensitivity,15,Cerebral EEG
0,0.8424821002386634,Rem,Sensitivity,15,Cerebral EEG
0,0.8640697078421322,Wakefulness,Specificity,15,Cerebral EEG
0,0.8975470397005221,Nrem,Specificity,15,Cerebral EEG
0,0.9934284573212795,Rem,Specificity,15,Cerebral EEG
0,0.8837595310960112,Wakefulness,Precision,15,Cerebellar EEG
0,0.6949941792782305,Nrem,Precision,15,Cerebellar EEG
0,0.3447905477980666,Rem,Precision,15,Cerebellar EEG
0,0.8946180099763718,Wakefulness,Recall,15,Cerebellar EEG
0,0.7025182395857849,Nrem,Recall,15,Cerebellar EEG
0,0.2553699284009546,Rem,Recall,15,Cerebellar EEG
0,0.8946180099763718,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.7025182395857849,Nrem,Sensitivity,15,Cerebellar EEG
0,0.2553699284009546,Rem,Sensitivity,15,Cerebellar EEG
0,0.7702716555612507,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8709486750073885,Nrem,Specificity,15,Cerebellar EEG
0,0.9778528119667429,Rem,Specificity,15,Cerebellar EEG
0,0.9007848661702555,Wakefulness,Precision,15,EMG
0,0.7654532967032966,Nrem,Precision,15,EMG
0,0.2712765957446808,Rem,Precision,15,EMG
0,0.9400892622735626,Wakefulness,Recall,15,EMG
0,0.7868910331842787,Nrem,Recall,15,EMG
0,0.0405727923627685,Rem,Recall,15,EMG
0,0.9400892622735626,Wakefulness,Sensitivity,15,EMG
0,0.7868910331842787,Nrem,Sensitivity,15,EMG
0,0.0405727923627685,Rem,Sensitivity,15,EMG
0,0.7978472578165043,Wakefulness,Specificity,15,EMG
0,0.8990739828588317,Nrem,Specificity,15,EMG
0,0.9950259594089242,Rem,Specificity,15,EMG
0,0.9433234587222626,Wakefulness,Precision,15,Cerebral EEG
0,0.7614592094196804,Nrem,Precision,15,Cerebral EEG
0,0.8303507516105941,Rem,Precision,15,Cerebral EEG
0,0.8807535747834255,Wakefulness,Recall,15,Cerebral EEG
0,0.8724403758130571,Nrem,Recall,15,Cerebral EEG
0,0.8682634730538922,Rem,Recall,15,Cerebral EEG
0,0.8807535747834255,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8724403758130571,Nrem,Sensitivity,15,Cerebral EEG
0,0.8682634730538922,Rem,Sensitivity,15,Cerebral EEG
0,0.8947914505084043,Wakefulness,Specificity,15,Cerebral EEG
0,0.8893062737828081,Nrem,Specificity,15,Cerebral EEG
0,0.9913705214098456,Rem,Specificity,15,Cerebral EEG
0,0.9023814308681672,Wakefulness,Precision,15,Cerebellar EEG
0,0.768762677484787,Nrem,Precision,15,Cerebellar EEG
0,0.2838107928047968,Rem,Precision,15,Cerebellar EEG
0,0.9373238701596911,Wakefulness,Recall,15,Cerebellar EEG
0,0.684774753071549,Nrem,Recall,15,Cerebellar EEG
0,0.3188622754491018,Rem,Recall,15,Cerebellar EEG
0,0.9373238701596911,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.684774753071549,Nrem,Sensitivity,15,Cerebellar EEG
0,0.3188622754491018,Rem,Sensitivity,15,Cerebellar EEG
0,0.7984021581240921,Wakefulness,Specificity,15,Cerebellar EEG
0,0.9165772270465411,Nrem,Specificity,15,Cerebellar EEG
0,0.9608578502767259,Rem,Specificity,15,Cerebellar EEG
0,0.8288340034462952,Wakefulness,Precision,15,EMG
0,0.6658965472981645,Nrem,Precision,15,EMG
0,0.1794871794871795,Rem,Precision,15,EMG
0,0.903663500678426,Wakefulness,Recall,15,EMG
0,0.6249096603228138,Nrem,Recall,15,EMG
0,0.015718562874251496,Rem,Recall,15,EMG
0,0.903663500678426,Wakefulness,Sensitivity,15,EMG
0,0.6249096603228138,Nrem,Sensitivity,15,EMG
0,0.015718562874251496,Rem,Sensitivity,15,EMG
0,0.6289686656982777,Wakefulness,Specificity,15,EMG
0,0.873012001170846,Nrem,Specificity,15,EMG
0,0.9965045150014564,Rem,Specificity,15,EMG
0,0.9163166569195598,Wakefulness,Precision,15,Cerebral EEG
0,0.8490865766481335,Nrem,Precision,15,Cerebral EEG
0,0.9040747028862479,Rem,Precision,15,Cerebral EEG
0,0.932024659312135,Wakefulness,Recall,15,Cerebral EEG
0,0.8329252003561888,Nrem,Recall,15,Cerebral EEG
0,0.804380664652568,Rem,Recall,15,Cerebral EEG
0,0.932024659312135,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8329252003561888,Nrem,Sensitivity,15,Cerebral EEG
0,0.804380664652568,Rem,Sensitivity,15,Cerebral EEG
0,0.8473030655801319,Wakefulness,Specificity,15,Cerebral EEG
0,0.9328825191764231,Nrem,Specificity,15,Cerebral EEG
0,0.9958873198427719,Rem,Specificity,15,Cerebral EEG
0,0.9208465608465608,Wakefulness,Precision,15,Cerebellar EEG
0,0.7864303049488235,Nrem,Precision,15,Cerebellar EEG
0,0.5011820330969267,Rem,Precision,15,Cerebellar EEG
0,0.9411637464849665,Wakefulness,Recall,15,Cerebellar EEG
0,0.8295859305431879,Nrem,Recall,15,Cerebellar EEG
0,0.16012084592145015,Rem,Recall,15,Cerebellar EEG
0,0.9411637464849665,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.8295859305431879,Nrem,Sensitivity,15,Cerebellar EEG
0,0.16012084592145015,Rem,Sensitivity,15,Cerebellar EEG
0,0.8548700038804812,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8978603148970529,Nrem,Specificity,15,Cerebellar EEG
0,0.992320570679866,Rem,Specificity,15,Cerebellar EEG
0,0.860085794094174,Wakefulness,Precision,15,EMG
0,0.7537976162654826,Nrem,Precision,15,EMG
0,0.32989690721649484,Rem,Precision,15,EMG
0,0.9324572788232749,Wakefulness,Recall,15,EMG
0,0.7180543187889582,Nrem,Recall,15,EMG
0,0.04833836858006042,Rem,Recall,15,EMG
0,0.9324572788232749,Wakefulness,Sensitivity,15,EMG
0,0.7180543187889582,Nrem,Sensitivity,15,EMG
0,0.04833836858006042,Rem,Sensitivity,15,EMG
0,0.7278812572759022,Wakefulness,Specificity,15,EMG
0,0.8936717803794914,Nrem,Specificity,15,EMG
0,0.9952685980492065,Rem,Specificity,15,EMG
0,0.9290850211317855,Wakefulness,Precision,15,Cerebral EEG
0,0.8048385354789934,Nrem,Precision,15,Cerebral EEG
0,0.8797276853252648,Rem,Precision,15,Cerebral EEG
0,0.9050903646668805,Wakefulness,Recall,15,Cerebral EEG
0,0.8523390140683976,Nrem,Recall,15,Cerebral EEG
0,0.8583025830258303,Rem,Recall,15,Cerebral EEG
0,0.9050903646668805,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8523390140683976,Nrem,Sensitivity,15,Cerebral EEG
0,0.8583025830258303,Rem,Sensitivity,15,Cerebral EEG
0,0.8720538720538721,Wakefulness,Specificity,15,Cerebral EEG
0,0.9099067657177046,Nrem,Specificity,15,Cerebral EEG
0,0.9942065950081982,Rem,Specificity,15,Cerebral EEG
0,0.942053158291187,Wakefulness,Precision,15,Cerebellar EEG
0,0.7844990548204159,Nrem,Precision,15,Cerebellar EEG
0,0.4190751445086705,Rem,Precision,15,Cerebellar EEG
0,0.9362100310127259,Wakefulness,Recall,15,Cerebellar EEG
0,0.8543978039574517,Nrem,Recall,15,Cerebellar EEG
0,0.2140221402214022,Rem,Recall,15,Cerebellar EEG
0,0.9362100310127259,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.8543978039574517,Nrem,Sensitivity,15,Cerebellar EEG
0,0.2140221402214022,Rem,Sensitivity,15,Cerebellar EEG
0,0.8933452168746286,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8976915789998504,Nrem,Specificity,15,Cerebellar EEG
0,0.9853525232282747,Rem,Specificity,15,Cerebellar EEG
0,0.8670402989057913,Wakefulness,Precision,15,EMG
0,0.660051413881748,Nrem,Precision,15,EMG
0,0.17352941176470588,Rem,Precision,15,EMG
0,0.868570206395038,Wakefulness,Recall,15,EMG
0,0.734187349879904,Nrem,Recall,15,EMG
0,0.043542435424354244,Rem,Recall,15,EMG
0,0.868570206395038,Wakefulness,Sensitivity,15,EMG
0,0.734187349879904,Nrem,Sensitivity,15,EMG
0,0.043542435424354244,Rem,Sensitivity,15,EMG
0,0.7533174886116063,Wakefulness,Specificity,15,EMG
0,0.8351697661664257,Nrem,Specificity,15,EMG
0,0.9897613408635453,Rem,Specificity,15,EMG
0,0.9346977404471786,Wakefulness,Precision,15,Cerebral EEG
0,0.7194958945961428,Nrem,Precision,15,Cerebral EEG
0,0.7746478873239436,Rem,Precision,15,Cerebral EEG
0,0.8377690594846782,Wakefulness,Recall,15,Cerebral EEG
0,0.8633291327758048,Nrem,Recall,15,Cerebral EEG
0,0.9098428453267163,Rem,Recall,15,Cerebral EEG
0,0.8377690594846782,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8633291327758048,Nrem,Sensitivity,15,Cerebral EEG
0,0.9098428453267163,Rem,Sensitivity,15,Cerebral EEG
0,0.8889112497484404,Wakefulness,Specificity,15,Cerebral EEG
0,0.8536196502416422,Nrem,Specificity,15,Cerebral EEG
0,0.9884020151498677,Rem,Specificity,15,Cerebral EEG
0,0.8930330015715034,Wakefulness,Precision,15,Cerebellar EEG
0,0.7252499193808449,Nrem,Precision,15,Cerebellar EEG
0,0.3808353808353808,Rem,Precision,15,Cerebellar EEG
0,0.9038278019298059,Wakefulness,Recall,15,Cerebellar EEG
0,0.7729407721388475,Nrem,Recall,15,Cerebellar EEG
0,0.1282051282051282,Rem,Recall,15,Cerebellar EEG
0,0.9038278019298059,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.7729407721388475,Nrem,Sensitivity,15,Cerebellar EEG
0,0.1282051282051282,Rem,Sensitivity,15,Cerebellar EEG
0,0.7945260615818072,Wakefulness,Specificity,15,Cerebellar EEG
0,0.8726520850979025,Nrem,Specificity,15,Cerebellar EEG
0,0.9908665869305209,Rem,Specificity,15,Cerebellar EEG
0,0.8078037673359553,Wakefulness,Precision,15,EMG
0,0.5626867455479861,Nrem,Precision,15,EMG
0,0.15689810640216412,Rem,Precision,15,EMG
0,0.8275898632170502,Wakefulness,Recall,15,EMG
0,0.5393515866651392,Nrem,Recall,15,EMG
0,0.14392059553349876,Rem,Recall,15,EMG
0,0.8275898632170502,Wakefulness,Sensitivity,15,EMG
0,0.5393515866651392,Nrem,Sensitivity,15,EMG
0,0.14392059553349876,Rem,Sensitivity,15,EMG
0,0.626282954316764,Wakefulness,Specificity,15,EMG
0,0.8176971750286482,Nrem,Specificity,15,EMG
0,0.9661121380160197,Rem,Specificity,15,EMG
0,0.9110761979575805,Wakefulness,Precision,15,Cerebral EEG
0,0.8579713575571073,Nrem,Precision,15,Cerebral EEG
0,0.857484076433121,Rem,Precision,15,Cerebral EEG
0,0.9353225806451613,Wakefulness,Recall,15,Cerebral EEG
0,0.8092208082161196,Nrem,Recall,15,Cerebral EEG
0,0.8671497584541062,Rem,Recall,15,Cerebral EEG
0,0.9353225806451613,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8092208082161196,Nrem,Sensitivity,15,Cerebral EEG
0,0.8671497584541062,Rem,Sensitivity,15,Cerebral EEG
0,0.8335294117647059,Wakefulness,Specificity,15,Cerebral EEG
0,0.9395222255820985,Nrem,Specificity,15,Cerebral EEG
0,0.9935046084621526,Rem,Specificity,15,Cerebral EEG
0,0.775482515646199,Wakefulness,Precision,15,Cerebellar EEG
0,0.7559309849029475,Nrem,Precision,15,Cerebellar EEG
0,0.4754521963824289,Rem,Precision,15,Cerebellar EEG
0,0.9526344086021505,Wakefulness,Recall,15,Cerebellar EEG
0,0.4695244474212994,Nrem,Recall,15,Cerebellar EEG
0,0.14814814814814814,Rem,Recall,15,Cerebellar EEG
0,0.9526344086021505,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.4695244474212994,Nrem,Sensitivity,15,Cerebellar EEG
0,0.14814814814814814,Rem,Sensitivity,15,Cerebellar EEG
0,0.4970588235294118,Wakefulness,Specificity,15,Cerebellar EEG
0,0.9315593186170749,Nrem,Specificity,15,Cerebellar EEG
0,0.9926337179766311,Rem,Specificity,15,Cerebellar EEG
0,0.8008480435083192,Wakefulness,Precision,15,EMG
0,0.7308737308737309,Nrem,Precision,15,EMG
0,0.14545454545454545,Rem,Precision,15,EMG
0,0.9341935483870968,Wakefulness,Recall,15,EMG
0,0.5705514623799955,Nrem,Recall,15,EMG
0,0.01288244766505636,Rem,Recall,15,EMG
0,0.9341935483870968,Wakefulness,Sensitivity,15,EMG
0,0.5705514623799955,Nrem,Sensitivity,15,EMG
0,0.01288244766505636,Rem,Sensitivity,15,EMG
0,0.5763725490196079,Wakefulness,Specificity,15,EMG
0,0.9051506904545913,Nrem,Specificity,15,EMG
0,0.996589012265041,Rem,Specificity,15,EMG
0,0.93843452650657,Wakefulness,Precision,15,Cerebral EEG
0,0.7614455385240078,Nrem,Precision,15,Cerebral EEG
0,0.8298530549110595,Rem,Precision,15,Cerebral EEG
0,0.8759251427363078,Wakefulness,Recall,15,Cerebral EEG
0,0.8721078944308801,Nrem,Recall,15,Cerebral EEG
0,0.8363211223694466,Rem,Recall,15,Cerebral EEG
0,0.8759251427363078,Wakefulness,Sensitivity,15,Cerebral EEG
0,0.8721078944308801,Nrem,Sensitivity,15,Cerebral EEG
0,0.8363211223694466,Rem,Sensitivity,15,Cerebral EEG
0,0.8900242816673412,Wakefulness,Specificity,15,Cerebral EEG
0,0.8836576068122184,Nrem,Specificity,15,Cerebral EEG
0,0.9920049423992441,Rem,Specificity,15,Cerebral EEG
0,0.842465103029152,Wakefulness,Precision,15,Cerebellar EEG
0,0.7465213025390905,Nrem,Precision,15,Cerebellar EEG
0,0.2711864406779661,Rem,Precision,15,Cerebellar EEG
0,0.9380418693169803,Wakefulness,Recall,15,Cerebellar EEG
0,0.6050459248924543,Nrem,Recall,15,Cerebellar EEG
0,0.16212003117692908,Rem,Recall,15,Cerebellar EEG
0,0.9380418693169803,Wakefulness,Sensitivity,15,Cerebellar EEG
0,0.6050459248924543,Nrem,Sensitivity,15,Cerebellar EEG
0,0.16212003117692908,Rem,Sensitivity,15,Cerebellar EEG
0,0.6643059490084986,Wakefulness,Specificity,15,Cerebellar EEG
0,0.9125204218030596,Nrem,Specificity,15,Cerebellar EEG
0,0.9796852854598975,Rem,Specificity,15,Cerebellar EEG
0,0.7988374692600044,Wakefulness,Precision,15,EMG
0,0.7224936815501264,Nrem,Precision,15,EMG
0,0.178,Rem,Precision,15,EMG
0,0.9444914358215267,Wakefulness,Recall,15,EMG
0,0.49854668061853274,Nrem,Recall,15,EMG
0,0.06936866718628215,Rem,Recall,15,EMG
0,0.9444914358215267,Wakefulness,Sensitivity,15,EMG
0,0.49854668061853274,Nrem,Sensitivity,15,EMG
0,0.06936866718628215,Rem,Sensitivity,15,EMG
0,0.5448199109672197,Wakefulness,Specificity,15,EMG
0,0.9184613099658399,Nrem,Specificity,15,EMG
0,0.9850637787549514,Rem,Specificity,15,EMG
0,0.9234328986116954,Wakefulness,Precision,15,Cerebral EEG
0,0.8443141852286049,Nrem,Precision,15,Cerebral EEG
